"","Chrm3","Cdk6","Il1rapl2","Gda","Trpc6","Cd34","Plcl1","Rora","Mecom","Rnf220","Dock10","Sult1a1","Magi2","Dlg2","H2afy","Slco3a1","Tox","Itsn1","Txnip","Plxdc2","Flt3","Slc22a3","Pbx1","Mmrn1","2610307P16Rik","Maml3","Ptpre","Eya4","Mdga1","Prkg1","Mllt3","Arhgap15","Sox4","Tespa1","Med12l","Satb1","Pitpnc1","Clnk","Exoc6b","Mpl","Fam117a","Alcam","St3gal1","Vav3","Pan3","Top2a","Sgms1","Tbxas1","Rad51b","Stmn1","Dnmt1","Ncam2","Abcg3","Prdm16","C530008M17Rik","Airn","Tgm2","Plac8","Samd12","Nbea","Vwf","Hacd4","Pdgfd","Cavin2","Mpo","Atp8b4","Grb10","Sell","Plxnc1","Lhcgr","9530026P05Rik","Myof","Kcnb2","Slc9a9","BC035044","Hdac9","Pdzk1ip1","Csgalnact1","Cacnb2","Car2","Cysltr2","Apoe","Tgfbr3","Neat1","Irf2bp2","Nfia","Parp8","Cmtm7","Plscr4","Pard3b","Dst","Adgrg3","Tmsb10","Prkn","Dennd4a","Hlf","Ifitm1","Clec2d","Ikzf2","Oxr1","Meis1","Pcdh7","Slc18a2","Dach1"
"Grb10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.259351620947631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139650872817955,0,0,0,0,-0.057356608478803,0,0,0,0,0,0,0,0,0,0.00498753117206983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sell",0,0,0,0,0,0,0,0,0,0,0,-0.832917705735661,0,0,0,0,0,0,-0.194513715710723,0,0,0,0,0,0,0,0,-0.364089775561097,0,0,0,0,0,0,0,0,0.967581047381546,0,0,0,0.630922693266833,-0.58354114713217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194513715710723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.256857855361596,0,0,0,0
"Plxnc1",0.329177057356608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.221945137157107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.466334164588529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.498753117206983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.822942643391521,0,0,0,0
"Lhcgr",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.526184538653367,0,0.336658354114713,0,0,0,0,0,0,0,0,0,0,0,0,0.117206982543641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.236907730673317,0,0,0,0,0,0,-0.334164588528678,0,0,0,0
"9530026P05Rik",0,0,0,0,0,0,0.169576059850374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.603491271820449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Myof",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0473815461346633,0,0,-0.386533665835411,0,0,0,-0.658354114713217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.635910224438903,0,0,0,0,0,0,0,0,0,0,0,-0.0548628428927681,0,0,0,0
"Kcnb2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Slc9a9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.14214463840399,0,0,-0.029925187032419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0473815461346633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.364089775561097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286783042394015,0,0,0,0
"BC035044",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.753117206982544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.259351620947631,0,0,0,0,0,0,0,0,0,0,0,-0.114713216957606,0,0,0,0,0,0,0,0.249376558603491,0,0,0,0,0,0,0,0,0,0,0,0,0.900249376558603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.117206982543641,0,0,0,0,0,0,0,0
"Hdac9",0,0,0.930174563591022,0,0,0,0,0,0,0,0,0,0,0.670822942643391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.927680798004987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.244389027431421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pdzk1ip1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.13715710723192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.296758104738155,0,0,0,0,0,0.86783042394015,0,0,0,0,0,0,0,0.618453865336658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Csgalnact1",0,0,0,0,0,0,0,0,0,0,0,0,0,0.802992518703242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28927680798005,0,0,0,-0.261845386533666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.329177057356608,0,0,0,0.28927680798005,0,0,0,0,0,0,0,0,0,0,0,0.413965087281795,0,0.381546134663342
"Cacnb2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.321695760598504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Car2",0,0,0,0,0.182044887780549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179551122194514,0,0,0,0,0,0,0,0,0,0,-0.119700748129676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cysltr2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117206982543641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.832917705735661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Apoe",0,0,0.433915211970075,0,0,0,0,0,0,0,0,0,-0.346633416458853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.807980049875312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.301745635910224,0,0.506234413965087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.675810473815461,0,0,0,0
"Tgfbr3",0,0,0,0,0,0,0,0,0,0,0,0,0.00249376558603491,0.0498753117206983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.321695760598504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0548628428927681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.643391521197007,0,0.369077306733167,0,0,0,0,0,0,0,0,0,0,0.895261845386534,0,0.591022443890274
"Neat1",0,0,0.14214463840399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.805486284289277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.084788029925187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Irf2bp2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.613466334164589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nfia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.177057356608479,0,0.197007481296758,0,0,0.58354114713217,0,0,0,0,0,0,0,0,-0.476309226932668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057356608478803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Parp8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.451371571072319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.266832917705736,0,0,0.346633416458853,0,0,0,0,0.0473815461346633,0,0,0,0,0,0,0,0,0,0,0
"Cmtm7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.386533665835411,0,0,0,0,0.134663341645885,0,0,0,0,0,0,0,0,0,0,0.466334164588529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.174563591022444,0,0,0.556109725685786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Plscr4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.466334164588529,0,0,0,0,-0.0224438902743142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.104738154613466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pard3b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129675810473815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.643391521197007,0,0,0,0,0
"Dst",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.541147132169576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.336658354114713,0,0,0,0,0,0,0,0,0,0,0
"Adgrg3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.319201995012469,0,0,-0.104738154613466,0,0.354114713216958,0,0,-0.319201995012469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.453865336658354,0,0,0,0,0,0,0,0,0,0,0,-0.386533665835411,0,-0.251870324189526,0,0
"Tmsb10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.216957605985037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0822942643391521,0,0,0,0,0,0,0,0,0,-0.201995012468828,0,0,0,0
"Prkn",0,0,0.331670822942643,0,0,0,0,0.00498753117206983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.486284289276808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.201995012468828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dennd4a",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.201995012468828,0,0,0,0,0,0.790523690773067,0,0,0,0,0,-0.341645885286783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.486284289276808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.897755610972569,0,0,-0.471321695760599,0,0,0,0,0,0,0,0,0,0,0
"Hlf",0,-0.708229426433915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162094763092269,0.521197007481297,0.0997506234413965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.930174563591022,0,0.14214463840399,0,0,0,0,0,0,0,0,0,0,0,-0.618453865336658,-0.316708229426434,0,-0.965087281795511,0,0,0,0,0,-0.498753117206983,0,0,0,0,0,0,0,0,0,0.391521197007481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ifitm1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.356608478802993,0,0,0,0,0,0,0.695760598503741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0374064837905237,0,0,0,0,0,0,0,0,-0.0399002493765586,0,0,0,0,0,0,0,0,0,0,-0.503740648379052,0,0,0,0,0,0,0,0,0,0
"Clec2d",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.281795511221945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0498753117206983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057356608478803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ikzf2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0249376558603491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.603491271820449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.396508728179551,0,0,0,-0.675810473815461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167082294264339,0,0,0,0,0,0,0,0,0,0,0.144638403990025,0,0.526184538653367,0,0
"Oxr1",0.192019950124688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.379052369077307,0,0,0,0,0,0,0,0.319201995012469,0,0,0,0,0,0,0,-0.256857855361596,0,0,0,0,0,0,0,0,0,0.149625935162095,0,0,0,0,0,0,0,0,0,0,0,0.177057356608479,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Meis1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.386533665835411,0,0,0,0.850374064837905,0,0,0,0,0.473815461346633,0,-0.620947630922693,0,0,-0.0897755610972569,0,0.57356608478803,0,0,0,0,0,0,0,0,0,0,0,0,-0.890274314214464,0,-0.588528678304239,0,0,0,0,-0.678304239401496,0.0224438902743142,0,0,0,0,0,0,0,0.102244389027431,0,0,0,0,-0.391521197007481,-0.538653366583541,0,0,0,0,0,0,0,0,-0.890274314214464,0,0.241895261845387,0,0,0,0,0,0.249376558603491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pcdh7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.471321695760599,0,0.316708229426434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.486284289276808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533665835411471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86783042394015
"Slc18a2",0,0,0,0,0,0,0,0,0.226932668329177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0947630922693267,0,0,0,0,0,0,0,-0.162094763092269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.85286783042394,0,0,0,0,0,0,0,0,0,0.531172069825436,0,0,0,0,0,0,0.571072319201995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.528678304239402,0,0,0
"Dach1",0,0,0,0,0,0,0,0,0,0,0,0,0.199501246882793,0.164588528678304,-0.169576059850374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.561097256857855,0,0.683291770573566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.364089775561097,0,-0.0374064837905237,0,0,0,0,0,0.369077306733167,0,0,0,0,0,0,0,0,0,0,0.962593516209476,0.321695760598504,0
